Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Units,[Age],[Reporting Type],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""740""","""Suriname""","""PER_POP_U5""","""<5Y""","""G""",2.85478,,,,,,4.00152,,,,4.01113,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""760""","""Syrian Arab Republic""","""PER_POP_U5""","""<5Y""","""G""",,19.7,,,,,18.74674,,,17.93796,,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""558""","""Nicaragua""","""PER_POP_U5""","""<5Y""","""G""",,7.17578,,,5.2,,6.15781,,,,,,8.26837,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""562""","""Niger""","""PER_POP_U5""","""<5Y""","""G""",1.65952,,,,,,3.45576,,,,,,3.06497,,,,1.09823,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""762""","""Tajikistan""","""PER_POP_U5""","""<5Y""","""G""",,,,,,6.73362,,11.87062,,4.2,,,6.72242,,,,,3.32754,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""764""","""Thailand""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,8.00417,,,,,,10.8795,,,,8.21296,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""626""","""Timor-Leste""","""PER_POP_U5""","""<5Y""","""G""",,,5.7,,,,,,,5.83915,,,,1.38273,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""768""","""Togo""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,4.55522,,,,1.5767,,,,1.99912,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""776""","""Tonga""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,,,,,,,17.3,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""566""","""Nigeria""","""PER_POP_U5""","""<5Y""","""G""",,,,6.24096,,,,13.29242,10.37918,,,2.86577,,4.97137,1.8,1.6,1.50769,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""807""","""North Macedonia""","""PER_POP_U5""","""<5Y""","""G""",,,,,,16.21093,,,,,,12.41347,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""780""","""Trinidad and Tobago""","""PER_POP_U5""","""<5Y""","""G""",4.95437,,,,,,,,,,,11.37381,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""788""","""Tunisia""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,8.8,,,,,,14.23715,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""792""","""Turkey""","""PER_POP_U5""","""<5Y""","""G""",,,,,8.76304,,,,9.73451,,,,,11.11723,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""795""","""Turkmenistan""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,4.49552,,,,,,,,,5.88478,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""798""","""Tuvalu""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,,6.3,,,,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""800""","""Uganda""","""PER_POP_U5""","""<5Y""","""G""",4.92319,,,,,,4.89213,,,,,3.80159,5.75784,,,,3.74865,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""804""","""Ukraine""","""PER_POP_U5""","""<5Y""","""G""",26.5,,,,,,,,,,,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""834""","""United Republic of Tanzania""","""PER_POP_U5""","""<5Y""","""G""",,,,,4.92515,,,,,4.56597,5.38642,5.20143,,5.04451,,3.69175,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""15""","""Northern Africa""","""PER_POP_U5""","""<5Y""","""G""",8.14067,,,,,8.77289,,,,,9.44917,,,,,10.17177,,,10.6285
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""747""","""Northern Africa and Western Asia""","""PER_POP_U5""","""<5Y""","""G""",7.3729,,,,,7.98888,,,,,8.6532,,,,,9.38678,,,9.83571
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""840""","""United States of America""","""PER_POP_U5""","""<5Y""","""G""",,7,,,,8.1,,,,7.8,,,6,,8.2,,9.4,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""858""","""Uruguay""","""PER_POP_U5""","""<5Y""","""G""",,,10,11.5,9.4,,,7.9,,,,7.2,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""860""","""Uzbekistan""","""PER_POP_U5""","""<5Y""","""G""",,,10.94029,,,,12.22052,,,,,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""548""","""Vanuatu""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,,4.74746,,,,,,4.6,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""862""","""Venezuela (Bolivarian Republic of)""","""PER_POP_U5""","""<5Y""","""G""",5.3,5.4,5.4,5.3,5.2,5.5,6.1,6.1,6.3,6.4,,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""543""","""Oceania (exc. Australia and New Zealand)""","""PER_POP_U5""","""<5Y""","""G""",4.68191,,,,,5.64628,,,,,6.79512,,,,,8.1575,,,9.09027
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""512""","""Oman""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,,,,1.7,,,,,4.4,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""704""","""Viet Nam""","""PER_POP_U5""","""<5Y""","""G""",2.57109,,2.6,2.2,2.7,2.6,3.1,2.9,3,,,4.41157,,4.6,3.5,5.3,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""145""","""Western Asia""","""PER_POP_U5""","""<5Y""","""G""",6.69255,,,,,7.27659,,,,,7.90729,,,,,8.58758,,,9.02082
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""1""","""World""","""PER_POP_U5""","""<5Y""","""G""",4.93835,,,,,5.13307,,,,,5.40558,,,,,5.72853,,,5.90151
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""887""","""Yemen""","""PER_POP_U5""","""<5Y""","""G""",,,,5,,,,,,,,1.5,,2.45626,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""586""","""Pakistan""","""PER_POP_U5""","""<5Y""","""G""",,4.8,,,,,,,,,,6.4,,4.75791,,,,,2.5
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""591""","""Panama""","""PER_POP_U5""","""<5Y""","""G""",,,,11.09331,,,,,9.68629,,,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""598""","""Papua New Guinea""","""PER_POP_U5""","""<5Y""","""G""",,,,,,3.4,,,,,13.71681,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""894""","""Zambia""","""PER_POP_U5""","""<5Y""","""G""",,,5.87301,,,,,8.44159,,,,,,6.23866,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""716""","""Zimbabwe""","""PER_POP_U5""","""<5Y""","""G""",,,,,,8.83334,,,,3.46845,5.78469,,,,3.5647,5.64407,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""600""","""Paraguay""","""PER_POP_U5""","""<5Y""","""G""",,,,,,7.1,,,,,,,11.34561,,,,12.43771,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""604""","""Peru""","""PER_POP_U5""","""<5Y""","""G""",11.82784,,,,,9.09982,,,9.95874,10.271,8.02184,8.83713,7.19281,8.4304,8.79491,8.2056,7.65862,8.04127,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""608""","""Philippines""","""PER_POP_U5""","""<5Y""","""G""",,,,2.4,,,,,3.3,,,4.3,,5,,3.9,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""410""","""Republic of Korea""","""PER_POP_U5""","""<5Y""","""G""",,,,6.2,,,,,,,7.3,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""498""","""Republic of Moldova""","""PER_POP_U5""","""<5Y""","""G""",,,,,,8.83647,,,,,,,4.85706,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""642""","""Romania""","""PER_POP_U5""","""<5Y""","""G""",8.9,9.1,8.3,,,,,,,,,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""646""","""Rwanda""","""PER_POP_U5""","""<5Y""","""G""",7.14068,,,,,6.68888,,,,,6.93664,,,,,5.55363,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""392""","""Japan""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,,,,,1.5,,,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""662""","""Saint Lucia""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,,,,,,,6.30279,,,,,,
"""2""","""2.2""","""2.2.2""","""SH_STA_OVRWGT""","""Proportion of children moderately or severely overweight (%)""","""882""","""Samoa""","""PER_POP_U5""","""<5Y""","""G""",,,,,,,,,,,,,,,5.30959,,,,
